creator_address,seconds_to_dump_mean,seconds_to_dump_median,sol_pnl_mean,sol_pnl_median,usd_pnl_mean,usd_pnl_median,total_sol_volume_mean,total_sol_volume_median,total_usd_volume_mean,total_usd_volume_median,num_swappers_mean,num_swappers_median,creator_from_sol_swaps_mean,creator_from_sol_swaps_median,creator_to_sol_swaps_mean,creator_to_sol_swaps_median,mean_time_delta
AxZ7aE7d1vHAabw6z43DzsdZf3ndHxBNsC9Xptx15qSP,67500.33331811428,23678.99998873472,2.1297507860261965e-05,0.0,0.0028034934497816596,0.0,852.5556203159621,13.3142662695,120136.44205676856,2092.45,76.06855895196506,6.0,0.0008733624454148472,0.0,0.0017467248908296944,0.0,2024.1683605832966
B8xTCohpTmuR57pJ8ucKPZfBjdw3Lfkvii4deXRRrL4H,1323.8709238514257,14.000004529953005,0.22424109630637637,0.0,44.935215362769625,0.0,49.529356014583,7.247056194,9585.474366759077,1501.12,20.29657177632024,5.0,0.9949962810196767,1.0,1.0300223138819393,1.0,714.0306192977606
B9Zbs2W9VK22AHnCWiK4PqBueDFzN17RNAFu5uFozLMJ,78.35550451368753,8.999991416931152,0.7085057104255548,0.0005689350000004,135.96543510423672,0.1499999999999772,116.73034445854795,10.615367676,20346.613320780092,1986.75,36.328984532616005,7.0,1.0001344989912575,1.0,1.0464021519838602,1.0,1564.8563763929014
BEnGowz22N6QtVdBCqG53FzYGdPhBqSZmPD3aCgnq4NM,100.40575437282514,59.00000184774399,0.32067760670264384,0.0,67.38462830482115,0.0,102.65505957188569,9.600000391,21783.810127527217,1815.06,24.04587869362364,6.0,1.0,1.0,1.0027993779160187,1.0,1077.727910238429
BfAgS1vsK2Wja56zxcBrMMdn6sFgTnMmZu3wi4XwiAt3,132.8662287178852,16.99998825788498,0.6086894990086569,9.999965300266922e-10,113.48903090056511,0.0099999999999909,109.42850083332668,10.742792843,20022.147387279067,2105.99,34.39064566550439,6.0,1.0008416496332813,1.0,1.032102921726584,1.0,469.54144181541443
BfKHhnkVSzPCdY8fyW4RayqDr7FZXRVLRUHtr3kvAhe1,27.15782903243704,26.000019907951355,0.25119569354237997,0.002569437,34.58042171189979,0.3799999999999954,76.71109517225888,9.570300252,10726.137778705637,1285.62,36.39916492693111,7.0,1.0,1.0,1.0041753653444676,1.0,1674.3834586466166
BkK4Qf6KxeppehRiupWTLvQd2WuruTd3HxciYUW9u7nC,,,-0.00011410767696909273,-0.0001,-0.019780658025922233,-0.02,1.1272606077726819,0.014628187,184.88481555334,2.225,4.704386839481555,2.0,1.0,1.0,0.0,0.0,1739.1264822134387
BtDaZUqHr2mKH5EYQCztuerHBuBEfQNYdquTDtEZp2Ym,4414.532241695727,28.00000905990601,0.2770630322706039,0.000544928,57.062655989322664,0.1500000000000341,67.24588517069203,7.955055747999999,12565.804611277945,1563.16,25.351017684351017,4.0,1.0497163830497165,1.0,1.1057724391057724,1.0,4565.908118944203
BwaVFCDJ4HfRfFWq1S23LHkk5VF4GKEw9oz7F1PxgcHv,90.25351472579095,10.999980568885803,0.6294179929006348,0.0026541189999997,120.77661149529531,0.5300000000000864,235.11878995736384,10.2832278725,45118.33730019272,1950.315,47.2369345879152,6.0,1.0001133658315384,1.0,1.0071987303026868,1.0,414.916838606144
Bx7SLBFceTJLrqcBFisb5NmmFCFtXQSm4o1oYpCHuhB9,253.25913351890787,41.00001901388168,0.31430538761195015,0.0,51.8820747217806,0.0,40.52499719943018,12.178560703,6233.280151033386,2012.0549999999998,21.14440911499735,5.0,1.0115262321144673,1.0,0.9903285638579756,1.0,768.3416408460191
